UserID,No_of_days_Visited_7_Days,No_Of_Products_Viewed_15_Days,User_Vintage,Most_Viewed_product_15_Days,Most_Active_OS,Recently_Viewed_Product,Pageloads_last_7_days,Clicks_last_7_days
U125729,0,1,179,Pr100567,Windows,Pr100567,0,0
U125730,0,1,810,Pr100487,iOS,Pr100487,0,0
U125731,0,1,157,Product101,Android,Product101,0,0
U125732,0,2,726,Pr100301,"Mac OS X",Pr100301,0,0
U125733,0,5,1065,Pr100072,Android,pr100390,0,0
U125734,0,6,166,Pr100166,Windows,Pr100166,0,0
U125735,0,5,74,Pr100017,Android,pr100241,0,0
U125736,0,3,43,Pr101244,Windows,Product101,0,0
U125737,0,5,866,Pr100330,Windows,Product101,0,0
U125738,0,6,47,Pr101706,Windows,Pr101706,0,0
U125739,0,2,50,pr100166,Windows,pr100166,0,0
U125740,0,3,NULL,pr101782,Windows,pr101782,0,0
U125741,0,1,217,Pr100567,Windows,Pr100567,0,0
U125742,0,1,1889,Product101,Android,Product101,0,0
U125743,0,1,352,Pr100321,Windows,Pr100321,0,0
U125744,0,2,109,Pr100080,Windows,Pr100080,0,0
U125745,0,3,155,Pr100728,Windows,Pr100728,0,0
U125746,0,1,1543,Pr100312,Android,Pr100312,0,0
U125747,0,1,804,Pr100012,Android,Pr100012,0,0
U125748,0,0,600,Product101,Android,Product101,0,0
U125749,0,2,184,pr100453,android,Product101,0,0
U125750,0,2,150,Pr101301,Windows,Pr101301,0,0
U125751,0,1,62,Product101,"Mac OS X",Product101,0,0
U125752,0,2,659,Pr100481,windows,Pr100910,0,0
U125753,0,2,47,pr100390,Windows,Product101,0,0
U125754,0,1,45,Pr100095,Windows,Pr111358,0,0
U125755,0,2,937,Product101,Android,Product101,0,0
U125756,0,1,188,pr100062,Windows,pr100062,0,0
U125758,0,1,81,pr100857,Windows,pr100857,0,0
U125759,0,6,87,Pr100386,android,Pr100386,0,0
U125760,0,2,111,pr100095,Windows,pr100802,0,0
U125761,0,1,61,Pr100348,Windows,Pr100348,0,0
U125762,0,1,116,Pr100083,"Mac OS X",Pr100083,0,0
U125763,0,1,44,pr100469,android,pr100469,0,0
U125764,0,1,125,Pr100017,Windows,Pr100876,0,0
U125765,0,2,107,Product101,Windows,Product101,0,0
U125766,0,0,60,pr100067,Linux,pr100067,0,0
U125767,0,1,120,Product101,Windows,Product101,0,0
U125768,0,1,52,Product101,Android,Product101,0,0
U125769,0,1,1307,pr100170,Windows,pr100170,0,0
U125770,0,1,52,Product101,Windows,Product101,0,0
U125771,0,2,91,Pr102566,Linux,Pr102566,0,0
U125772,0,1,52,pr100479,Android,pr100479,0,0
U125773,0,1,126,Pr100850,Android,Pr100850,0,0
U125774,0,7,69,Pr100241,Windows,Pr100241,0,0
U125775,0,1,113,Product101,Windows,Product101,0,0
U125776,0,1,67,Product101,Windows,Product101,0,0
U125777,0,2,783,Pr100750,Android,Product101,0,0
U125778,0,3,153,Pr100166,Windows,Pr100312,0,0
U125779,0,1,124,pr100017,Windows,pr100017,0,0
U125780,0,1,58,Pr100017,Windows,Pr100017,0,0
U125781,0,3,244,Pr100086,Windows,Pr100119,0,0
U125782,0,1,161,Product101,Windows,Product101,0,0
U125783,0,1,624,pr100355,Windows,pr100355,0,0
U125785,0,0,172,pr100895,Android,pr100895,0,0
U125786,0,1,396,Pr100667,Windows,Pr100667,0,0
U125787,0,2,57,pr100141,Windows,pr100141,0,0
U125788,0,1,359,Pr100159,Windows,Pr100159,0,0
U125789,0,1,413,pr100006,Windows,pr100006,0,0
U125791,0,2,162,pr100121,Windows,pr100121,0,0
U125792,0,1,82,pr100106,Windows,pr100106,0,0
U125793,0,3,64,Pr100250,Windows,Product101,0,0
U125795,0,8,132,Pr100390,Android,Pr101025,0,0
U125796,0,1,397,Product101,Windows,Product101,0,0
U125797,0,3,52,pr100277,Windows,pr100277,0,0
U125798,0,1,331,Pr100003,Windows,Pr100003,0,0
U125799,0,1,122,Pr100017,Android,Pr100017,0,0
U125800,0,3,310,Pr100394,Android,Pr101025,0,0
U125801,0,0,57,pr100616,Android,pr100616,0,0
U125802,0,9,80,Pr100859,Android,Pr100859,0,0
U125803,0,8,54,pr100051,Windows,pr100051,0,0
U125804,0,1,234,Product101,Windows,Product101,0,0
U125805,0,1,208,pr100306,Windows,pr100306,0,0
U125806,0,1,1092,pr100017,Android,pr100017,0,0
U125807,0,1,109,Pr100121,windows,Pr100121,0,0
U125808,0,1,88,Pr101814,Android,Pr101814,0,0
U125809,0,2,1803,Pr101042,Windows,Product101,0,0
U125810,0,3,106,pr100195,Windows,pr100195,0,0
U125811,0,2,61,Pr100188,Windows,Pr100188,0,0
U125812,0,0,357,Pr100453,Windows,Pr100453,0,0
U125813,0,1,114,Product101,Android,Product101,0,0
U125814,0,1,123,pr100318,"Mac OS X",pr100318,0,0
U125815,0,3,601,pr100036,"Mac OS X",pr100036,0,0
U125816,0,2,86,Product101,Android,Product101,0,0
U125817,0,1,391,Pr100027,"Mac OS X",Pr100027,0,0
U125818,0,2,195,Pr101050,Ubuntu,Pr101050,0,0
U125819,0,1,50,Product101,Android,Product101,0,0
U125820,0,0,691,Pr100569,Android,Pr101857,0,0
U125821,0,2,95,pr100080,Android,pr100080,0,0
U125822,0,2,85,Pr100187,Windows,Product101,0,0
U125823,0,1,1051,pr100027,Windows,pr100027,0,0
U125824,0,2,822,pr100197,Windows,pr100197,0,0
U125825,0,1,1352,Pr100739,Linux,Pr100739,0,0
U125826,0,2,1140,Product101,Windows,Product101,0,0
U125827,0,1,59,Pr100355,Windows,Pr100355,0,0
U125829,0,1,63,pr100901,Windows,pr100901,0,0
U125830,0,1,1150,Product101,Android,Product101,0,0
U125831,0,2,273,Pr100166,Windows,Pr100166,0,0
U125832,0,1,458,Pr100136,Windows,Pr100136,0,0
U125833,0,1,78,Pr101888,Android,Pr101888,0,0
U125834,0,1,48,Product101,Windows,Product101,0,0
U125835,0,4,389,Pr100017,Windows,Pr100017,0,0
U125836,0,2,813,Pr100166,iOS,Product101,0,0
U125837,0,2,46,pr100261,Windows,pr100261,0,0
U125838,0,2,167,Pr100102,Android,Pr100102,0,0
U125839,0,2,47,Pr101244,"Mac OS X",Pr101244,0,0
U125841,0,0,73,Pr100036,"mac os x",Pr100036,0,0
U125842,0,2,151,pr100055,Windows,pr100055,0,0
U125843,0,1,51,pr100145,Android,pr100145,0,0
U125844,0,2,1444,pr100908,Windows,pr100908,0,0
U125845,0,2,47,Pr100444,Windows,Pr100444,0,0
U125846,0,2,546,Pr100044,Windows,Pr100051,0,0
U125847,0,1,830,pr100317,Windows,pr100317,0,0
U125848,0,2,364,Pr100044,Windows,Pr100614,0,0
U125849,0,1,178,pr100013,Windows,pr100013,0,0
U125850,0,2,439,Pr100142,"Mac OS X",Product101,0,0
U125851,0,1,59,Pr102929,Windows,Pr102929,0,0
U125852,0,1,160,pr100123,Windows,pr100123,0,0
U125853,0,2,1068,pr100136,Windows,pr100136,0,0
U125856,0,2,1100,Pr100066,Android,Pr100066,0,0
U125858,0,1,57,Pr100307,Android,Pr100307,0,0
U125859,0,2,53,Pr100047,Windows,Pr100047,0,0
U125860,0,2,60,pr100017,Android,pr100017,0,0
U125861,0,0,771,Product101,Windows,Product101,0,0
U125862,0,0,163,Product101,Android,Product101,0,0
U125863,0,6,874,Pr100072,Android,Pr100095,0,0
U125865,0,1,50,Pr100245,Windows,Pr100245,0,0
U125866,0,6,45,Pr100401,Windows,Pr100401,0,0
U125867,0,2,432,pr100200,windows,pr100200,0,0
U125868,0,1,76,Pr100859,Windows,Pr100859,0,0
U125869,0,1,119,Pr100245,Windows,Pr100245,0,0
U125870,0,5,68,Pr101991,"Mac OS X",Pr109792,0,0
U125871,0,1,47,Pr100036,Windows,Pr100036,0,0
U125872,0,3,55,Pr100003,Windows,Pr100003,0,0
U125873,0,1,76,Pr100181,Windows,Pr100181,0,0
U125874,0,2,64,Pr100017,Windows,Pr100017,0,0
U125875,0,3,107,Pr100434,Windows,pr106737,0,0
U125876,0,1,81,Pr100741,Windows,Pr100741,0,0
U125877,0,2,47,Pr101244,Windows,Pr101244,0,0
U125878,0,3,201,Pr100235,"Mac OS X",Pr100235,0,0
U125879,0,2,947,pr100996,Windows,pr100996,0,0
U125880,0,2,67,Pr101164,Windows,Pr101164,0,0
U125881,0,1,334,Pr100662,"Mac OS X",Pr100662,0,0
U125882,0,1,397,pr100080,Windows,pr100080,0,0
U125883,0,1,120,pr100348,"Mac OS X",pr100348,0,0
U125884,0,2,131,Product101,Windows,Product101,0,0
U125885,0,2,780,Pr100036,Windows,Pr100036,0,0
U125886,0,1,149,Pr100206,"Mac OS X",Product101,0,0
U125887,0,0,237,Product101,windows,Product101,0,0
U125888,0,1,242,Pr100102,Android,Pr100102,0,0
U125889,0,1,845,Product101,Windows,Product101,0,0
U125890,0,1,416,Pr100736,windows,Pr100736,0,0
U125891,0,2,48,Pr100386,Windows,Pr100386,0,0
U125892,0,2,803,pr100055,Windows,pr100055,0,0
U125893,0,1,331,Product101,Android,Product101,0,0
U125894,0,1,442,Product101,windows,Product101,0,0
U125895,0,1,654,pr100355,Windows,pr100355,0,0
U125896,0,1,90,Pr101181,Windows,Pr101181,0,0
U125897,0,1,NULL,pr100364,Android,pr100364,0,0
U125898,0,2,353,Pr100366,Windows,Pr100366,0,0
U125899,0,1,52,Pr100055,Linux,Pr100055,0,0
U125900,0,3,614,Pr100017,Windows,Pr100017,0,0
U125901,0,2,83,Pr100453,"Mac OS X",Pr100453,0,0
U125902,0,0,83,Pr100841,Windows,Pr100841,0,0
U125903,0,1,77,Pr102072,Android,Pr102072,0,0
U125906,0,1,49,Product101,"Mac OS X",Product101,0,0
U125907,0,2,1760,pr100153,Android,pr100274,0,0
U125908,0,3,110,Pr100113,Windows,Pr100113,0,0
U125909,0,1,315,Pr100339,Windows,Pr100339,0,0
U125910,0,4,278,pr100017,Windows,pr100017,0,0
U125911,0,1,395,Product101,Windows,Product101,0,0
U125912,0,1,68,Pr100036,Android,Pr100036,0,0
U125913,0,0,311,Pr100102,Windows,Pr100102,0,0
U125914,0,1,92,Pr100747,Windows,Pr100747,0,0
U125915,0,1,249,Pr100522,Windows,Pr100522,0,0
U125917,0,3,103,Pr103084,Windows,Pr103084,0,0
U125918,0,2,86,pr100772,Windows,pr100772,0,0
U125919,0,1,497,Pr100496,Android,Pr100496,0,0
U125920,0,2,174,pr100017,Windows,pr100017,0,0
U125921,0,3,114,Pr100017,Windows,pr100200,0,0
U125923,0,1,58,Product101,Windows,Product101,0,0
U125924,0,7,944,Pr100123,Windows,Pr100595,0,0
U125925,0,0,161,Pr100017,Windows,Pr100017,0,0
U125926,0,1,163,Product101,Windows,Product101,0,0
U125927,0,9,911,Pr100017,Android,Pr103176,0,0
U125930,0,1,240,pr100579,Windows,pr100579,0,0
U125931,0,1,1237,pr100051,Windows,pr100051,0,0
U125932,0,1,1060,Pr100320,"Mac OS X",Pr100320,0,0
U125933,0,2,668,Pr100312,windows,Pr100312,0,0
U125934,0,1,409,Pr101618,Windows,Pr101618,0,0
U125935,0,1,459,pr100135,Windows,pr100135,0,0
U125936,0,1,52,pr100030,Android,pr100030,0,0
U125937,0,1,85,pr100723,Android,pr100723,0,0
U125938,0,1,80,Pr100494,Windows,Pr100494,0,0
U125939,0,2,854,Pr100444,"Mac OS X",pr103424,0,0
U125940,0,1,128,Pr100730,Windows,Pr100730,0,0
U125942,0,1,357,pr100020,Windows,pr100020,0,0
U125943,0,3,73,Pr100244,Windows,Pr100244,0,0
U125944,0,1,93,Product101,ubuntu,Product101,0,0
U125945,0,2,827,Pr100102,Android,Pr100102,0,0
U125946,0,2,115,Pr100006,Windows,Pr100900,0,0
U125947,0,1,1147,Product101,windows,Product101,0,0
U125948,0,3,62,pr100017,Windows,pr100017,0,0
U125949,0,2,527,Pr100662,Windows,Pr100662,0,0
U125950,0,1,57,pr100086,Windows,pr100570,0,0
U125951,0,1,65,pr100739,Android,pr100739,0,0
U125952,0,1,179,Pr100364,Windows,Pr100364,0,0
U125953,0,2,68,pr100885,Windows,Pr101244,0,0
U125954,0,1,485,Product101,Android,Product101,0,0
U125955,0,1,120,pr101451,Windows,pr101451,0,0
U125956,0,2,249,Pr100244,Android,Pr100244,0,0
U125957,0,1,74,Pr101124,Windows,Pr101124,0,0
U125958,0,1,335,Pr100017,Android,Pr100017,0,0
U125959,0,1,115,Pr101179,Android,Pr101179,0,0
U125960,0,2,768,Product101,Windows,Product101,0,0
U125961,0,3,346,pr100003,Windows,pr100003,0,0
U125962,0,1,381,Pr100012,Windows,Pr100012,0,0
U125963,0,1,109,Pr100438,Windows,Pr100438,0,0
U125964,0,2,236,Product101,Windows,Product101,0,0
U125965,0,4,43,pr100095,Windows,pr100095,0,0
U125966,0,0,408,pr100106,Windows,pr100106,0,0
U125967,0,1,68,pr100970,Android,pr100970,0,0
U125968,0,1,309,Pr100159,iOS,Pr100159,0,0
U125969,0,1,174,Product101,Android,Product101,0,0
U125970,0,1,1195,Pr100633,Windows,Pr100633,0,0
U125972,0,2,118,pr100152,Windows,pr100152,0,0
U125973,0,3,790,Pr100106,Android,Pr100106,0,0
U125974,0,3,71,pr100487,Windows,pr100487,0,0
U125975,0,1,316,Pr100567,"Mac OS X",Pr100567,0,0
U125976,0,4,202,pr100876,Windows,pr100876,0,0
U125977,0,1,351,Pr100910,Windows,Pr100910,0,0
U125978,0,2,163,Pr100287,Android,Pr100287,0,0
U125979,0,2,862,pr100102,iOS,pr100102,0,0
U125980,0,2,917,Product101,Windows,Product101,0,0
U125981,0,5,86,Pr100166,Windows,Product101,0,0
U125982,0,1,280,pr100014,Android,pr100014,0,0
U125983,0,5,177,Pr100036,Windows,Pr100254,0,0
U125984,0,2,230,Pr100017,Windows,Pr100661,0,0
U125986,0,5,54,Pr100072,Windows,Pr100661,0,0
U125987,0,3,476,pr100301,Linux,pr100301,0,0
U125988,0,4,188,Pr100374,Windows,Pr100374,0,0
U125989,0,1,402,Product101,Windows,Product101,0,0
U125990,0,1,119,Pr100017,android,Pr100017,0,0
U125991,0,2,268,pr100859,"Mac OS X",pr100859,0,0
U125992,0,5,1562,pr100181,Android,pr102204,0,0
U125993,0,1,431,Pr101759,Android,Pr101759,0,0
U125994,0,1,51,Product101,Windows,Product101,0,0
U125995,0,1,980,Product101,Windows,Product101,0,0
U125996,0,1,74,Pr101542,Windows,Pr101542,0,0
U125997,0,1,64,pr101108,Ubuntu,pr101108,0,0
U125998,0,1,451,Pr100635,Android,Pr100635,0,0
U125999,0,2,79,Pr100806,Windows,Pr100806,0,0
U126000,0,2,60,pr100503,"Mac OS X",pr100503,0,0
U126001,0,2,46,Pr100892,windows,Pr100892,0,0
U126002,0,1,56,Pr100178,"mac os x",Pr100178,0,0
U126003,0,12,292,Pr100152,Windows,Pr100901,0,0
U126004,0,0,191,pr100773,Windows,pr101044,0,0
U126005,0,1,671,Product101,Windows,Product101,0,0
U126006,0,2,55,Pr100017,Android,pr100885,0,0
U126007,0,3,91,pr100686,Windows,pr100686,0,0
U126008,0,10,69,Pr100072,Windows,Pr100982,0,0
U126009,0,1,133,Pr100200,Windows,Pr100200,0,0
U126010,0,2,868,Pr100950,Windows,Pr100950,0,0
U126011,0,4,466,pr100017,Windows,pr100017,0,0
U126012,0,1,854,pr100743,linux,pr100743,0,0
U126013,0,1,887,pr100017,Android,pr100017,0,0
U126014,0,1,287,Product101,Android,Product101,0,0
U126015,0,1,451,Pr100106,Android,Pr100106,0,0
U126016,0,0,691,pr100023,Android,pr100023,0,0
U126017,0,1,69,Pr100736,Android,Pr100736,0,0
U126018,0,0,82,pr100028,android,pr100872,0,0
U126019,0,1,184,pr100027,Windows,pr100027,0,0
U126020,0,1,119,Pr100209,Windows,Pr100209,0,0
U126023,0,2,81,Pr100487,Windows,Pr100487,0,0
U126024,0,2,44,pr100102,Android,pr100102,0,0
U126025,0,8,280,Pr100095,Windows,Pr100166,0,0
U126026,0,0,NULL,pr100072,Windows,pr100072,0,0
U126027,0,1,630,Pr100088,Windows,Pr100088,0,0
U126029,0,5,301,pr100263,windows,Product101,0,0
U126030,0,1,2256,Pr100490,Windows,Pr100490,0,0
U126031,0,1,132,Product101,android,Product101,0,0
U126032,0,1,65,pr100078,Android,pr100078,0,0
U126033,0,1,132,pr100495,Windows,pr100495,0,0
U126034,0,1,63,Product101,Windows,Product101,0,0
U126035,0,3,416,Pr100051,Windows,Product101,0,0
U126036,0,1,78,Pr100121,Windows,Pr100121,0,0
U126037,0,5,105,pr100017,Android,pr100017,0,0
U126038,0,0,196,Pr100113,Windows,Pr100113,0,0
U126039,0,1,NULL,pr100152,Windows,pr100152,0,0
U126040,0,4,470,Pr100296,Windows,Pr100296,0,0
U126041,0,0,395,Product101,Android,Product101,0,0
U126042,0,1,677,Product101,Android,Product101,0,0
U126043,0,2,109,pr100578,Windows,pr100578,0,0
U126044,0,2,54,Pr100317,Android,pr100688,0,0
U126045,0,2,204,pr101293,Windows,Pr106445,0,0
U126046,0,1,51,Pr100739,Android,Pr100739,0,0
U126047,0,1,301,pr101044,"Mac OS X",pr101044,0,0
U126048,0,2,50,pr100017,Windows,pr100017,0,0
U126049,0,0,246,Product101,Windows,Product101,0,0
U126050,0,8,1212,pr100123,Windows,Pr102909,0,0
U126051,0,3,78,pr100292,Windows,pr100292,0,0
U126052,0,1,714,Product101,Android,Product101,0,0
U126053,0,1,1389,Pr101579,Windows,Pr101579,0,0
U126054,0,2,103,pr100083,Linux,pr100083,0,0
U126055,0,1,1061,Pr100152,Fedora,Pr100152,0,0
U126056,0,2,337,Pr100102,Android,Pr102165,0,0
U126057,0,2,101,Product101,windows,Product101,0,0
U126058,0,2,185,Product101,Windows,Product101,0,0
U126059,0,3,71,Pr100469,Windows,Pr100901,0,0
U126060,0,1,57,Pr100137,"Mac OS X",Pr100137,0,0
U126061,0,1,113,Pr102500,Linux,Pr102500,0,0
U126062,0,1,142,Pr100515,"mac os x",Pr100515,0,0
U126063,0,5,90,Pr100095,Windows,Pr100095,0,0
U126064,0,1,57,Pr100910,Windows,Pr100910,0,0
U126065,0,1,53,Pr100072,"Mac OS X",Pr100072,0,0
U126066,0,1,116,pr100453,"Mac OS X",pr100453,0,0
U126067,0,1,117,Pr100330,android,Pr100330,0,0
U126068,0,1,300,pr100017,Windows,pr100017,0,0
U126069,0,0,1337,Pr100758,Windows,Pr100758,0,0
U126070,0,1,43,Pr100340,Windows,Pr100340,0,0
U126071,0,4,266,Pr100102,Windows,Pr100166,0,0
U126072,0,1,201,Pr100080,Windows,Pr100080,0,0
U126073,0,1,90,Pr100285,Windows,Pr100285,0,0
U126074,0,1,294,Pr101028,Windows,Pr101028,0,0
U126075,0,1,64,Pr100071,Windows,Pr100071,0,0
U126076,0,2,1118,Pr100020,Windows,Pr100020,0,0
U126077,0,1,1601,Product101,iOS,Product101,0,0
U126078,0,1,83,pr100066,Windows,pr100066,0,0
U126079,0,1,78,Pr100086,Windows,Pr100086,0,0
U126080,0,4,NULL,Pr100000,Windows,Pr100000,0,0
U126081,0,1,1003,Pr100134,Windows,Pr100134,0,0
U126082,0,1,53,Product101,Windows,Product101,0,0
U126083,0,5,44,pr100102,Windows,pr100102,0,0
U126084,0,2,65,pr100209,Windows,pr100209,0,0
U126085,0,7,588,Pr100070,Android,Product101,0,0
U126086,0,1,271,Product101,"Mac OS X",Product101,0,0
U126087,0,1,55,Pr100102,Android,Pr100102,0,0
U126088,0,0,388,pr100102,Windows,pr100102,0,0
U126089,0,1,336,Product101,Android,Product101,0,0
U126091,0,3,505,Pr102253,Windows,Pr102253,0,0
U126092,0,1,794,Pr100636,Windows,Pr100636,0,0
U126093,0,6,117,Pr100017,Android,Pr100390,0,0
U126094,0,1,220,Pr100801,Windows,Pr100801,0,0
U126095,0,1,199,Product101,Windows,Product101,0,0
U126096,0,1,66,Pr101961,Windows,Pr101961,0,0
U126097,0,1,333,pr100919,Android,pr100919,0,0
U126098,0,4,72,Pr100291,Android,Pr100608,0,0
U126099,0,4,47,pr100095,Windows,pr100095,0,0
U126100,0,3,67,Pr100017,"Mac OS X",Pr100070,0,0
U126101,0,3,65,pr100036,Windows,Product101,0,0
U126102,0,0,906,pr100103,Windows,pr100103,0,0
U126103,0,1,53,pr100102,Android,pr100102,0,0
U126104,0,1,348,pr101719,Windows,pr101719,0,0
U126105,0,4,119,pr100021,Windows,pr100021,0,0
U126106,0,3,92,Product101,Windows,Product101,0,0
U126107,0,1,436,Pr100446,Windows,Pr100446,0,0
U126108,0,1,58,Pr100405,Android,Pr100405,0,0
U126109,0,2,794,Product101,Windows,Product101,0,0
U126110,0,6,45,Pr100244,Windows,Product101,0,0
U126111,0,1,47,Product101,Linux,Product101,0,0
U126112,0,1,123,pr100072,windows,pr100072,0,0
U126113,0,1,635,Pr100709,android,Pr100709,0,0
U126115,0,5,118,Pr100481,Windows,Pr100825,0,0
U126116,0,2,51,Pr100217,Windows,Pr100217,0,0
U126117,0,2,159,Pr100017,Windows,Pr100017,0,0
U126119,0,1,98,pr101053,Windows,pr101053,0,0
U126120,0,1,127,Pr100017,Android,Pr100017,0,0
U126121,0,2,548,Product101,Windows,Product101,0,0
U126122,0,2,286,Pr100819,Android,Pr100819,0,0
U126123,0,2,436,pr100872,Android,pr100872,0,0
U126124,0,1,107,Pr100170,Windows,Pr100170,0,0
U126125,0,1,78,Product101,Windows,Product101,0,0
U126126,0,1,49,Pr100739,Android,Pr100739,0,0
U126127,0,2,141,pr100200,Android,pr100200,0,0
U126128,0,1,280,Product101,Windows,Product101,0,0
U126129,0,3,272,Pr100066,Windows,Pr100066,0,0
U126130,0,2,1236,Product101,Windows,Product101,0,0
U126131,0,7,1209,pr100166,Ubuntu,pr100166,0,0
U126132,0,3,204,pr101034,Android,pr101034,0,0
U126133,0,3,97,Pr100223,Windows,Pr100223,0,0
U126134,0,1,52,pr100102,Android,pr100102,0,0
U126135,0,1,61,Pr100294,Windows,Pr100294,0,0
U126136,0,1,59,Pr100036,Windows,Pr100036,0,0
U126137,0,2,641,Product101,Windows,Product101,0,0
U126138,0,1,50,Pr100118,Android,Pr100118,0,0
U126139,0,2,48,Pr100906,Windows,Pr100906,0,0
U126140,0,2,2256,Pr100723,Android,Pr100723,0,0
U126141,0,2,658,Product101,Android,Product101,0,0
U126142,0,1,141,pr100339,Android,pr100339,0,0
U126144,0,0,893,Pr101992,Windows,Pr101992,0,0
U126145,0,3,487,Pr100200,Linux,Pr100200,0,0
U126146,0,1,689,Product101,Android,Product101,0,0
U126147,0,1,272,Pr100090,Android,Pr100090,0,0
U126148,0,1,146,Pr100432,Windows,Pr100432,0,0
U126149,0,2,335,Pr100138,Windows,Pr100138,0,0
U126151,0,1,520,pr100102,Android,pr100102,0,0
U126152,0,1,422,Pr100881,Windows,Pr100881,0,0
U126153,0,2,975,Pr100980,Windows,Pr100980,0,0
U126156,0,1,516,Product101,Windows,Product101,0,0
U126157,0,1,140,Pr100017,Windows,Pr100017,0,0
U126158,0,1,287,Pr100014,Android,Pr100014,0,0
U126159,0,1,1567,Pr101006,Windows,Product101,0,0
U126160,0,1,447,Product101,Windows,Product101,0,0
U126161,0,1,72,Pr100667,Android,Pr100667,0,0
U126162,0,1,859,Product101,Windows,Product101,0,0
U126163,0,1,110,pr100153,Windows,pr100153,0,0
U126164,0,0,103,Pr100269,Windows,Pr100269,0,0
U126165,0,4,1459,Pr100088,Windows,Product101,0,0
U126166,0,2,101,pr100017,Windows,Pr100102,0,0
U126167,0,1,88,Pr100469,Windows,Pr100469,0,0
U126168,0,3,107,pr100166,Windows,pr100166,0,0
U126169,0,1,57,Product101,Android,Product101,0,0
U126170,0,1,51,Pr100495,windows,Pr100495,0,0
U126171,0,1,280,Pr101026,Windows,Pr101026,0,0
U126172,0,1,280,Product101,Windows,Product101,0,0
U126173,0,1,359,pr100348,Windows,pr100348,0,0
U126174,0,3,1037,pr100166,Android,Product101,0,0
U126175,0,13,1236,Pr100051,Windows,Pr100051,0,0
U126176,0,1,594,Pr100312,android,Pr100312,0,0
U126177,0,1,78,Product101,Windows,Product101,0,0
U126178,0,2,320,Pr100753,windows,Pr100753,0,0
U126179,0,1,1193,Product101,iOS,Product101,0,0
U126180,0,2,NULL,Pr100739,Windows,Pr100739,0,0
U126181,0,7,391,Pr100102,Windows,Pr109897,0,0
U126182,0,2,177,Product101,Windows,Product101,0,0
U126183,0,1,742,Pr100333,"Mac OS X",Pr100333,0,0
U126184,0,1,523,Pr100017,Android,Pr100017,0,0
U126186,0,2,242,Pr100017,Windows,Product101,0,0
U126187,0,2,398,pr100003,Windows,pr100197,0,0
U126188,0,1,49,Pr100209,Windows,Pr100209,0,0
U126189,0,3,46,Pr100296,Windows,Pr100296,0,0
U126190,0,1,152,Pr100166,linux,Pr100166,0,0
U126191,0,2,888,pr100193,Linux,pr100193,0,0
U126192,0,1,NULL,Product101,Windows,Product101,0,0
U126193,0,1,272,Pr100771,Windows,Pr100771,0,0
U126194,0,1,361,Product101,Windows,Product101,0,0
U126195,0,1,178,pr100017,Windows,pr100017,0,0
U126196,0,1,1161,Product101,Android,Product101,0,0
U126197,0,1,58,pr100328,Android,pr100328,0,0
U126198,0,1,88,Product101,Windows,Product101,0,0
U126199,0,1,498,Pr100083,Windows,Pr100083,0,0
U126201,0,6,43,pr100013,Windows,pr100013,0,0
U126202,0,2,221,pr100017,Android,pr100017,0,0
U126203,0,1,317,Pr100266,Windows,Pr100266,0,0
U126204,0,2,83,Pr100072,"Mac OS X",Pr100072,0,0
U126205,0,3,334,Pr101773,Windows,Pr101773,0,0
U126206,0,3,54,Pr100044,Ubuntu,Pr100393,0,0
U126207,0,6,43,Pr100017,Android,Pr100123,0,0
U126208,0,3,104,pr100017,Windows,pr100017,0,0
U126209,0,1,56,pr100567,Android,pr100567,0,0
U126210,0,2,59,Pr100097,Windows,Pr100097,0,0
U126211,0,2,436,pr100102,Linux,pr100102,0,0
U126212,0,3,676,Pr100017,Windows,Pr100017,0,0
U126213,0,1,101,Pr101668,"Mac OS X",Pr101668,0,0
U126214,0,1,306,Product101,Windows,Product101,0,0
U126215,0,0,124,Product101,Android,Product101,0,0
U126216,0,1,93,Pr100113,Android,Pr100113,0,0
U126217,0,2,75,pr100275,Windows,pr100275,0,0
U126218,0,4,943,Pr100312,Windows,Pr101559,0,0
U126219,0,4,105,pr100562,windows,pr100562,0,0
U126221,0,1,164,pr100885,Windows,pr100885,0,0
U126222,0,1,1446,Pr102864,android,Pr102864,0,0
U126223,0,1,773,Pr101991,Windows,Pr101991,0,0
U126224,0,1,76,Pr100108,Android,Pr100108,0,0
U126225,0,1,839,pr100414,Windows,pr100414,0,0
U126226,0,3,43,Pr100762,Android,Pr100762,0,0
U126227,0,1,95,Product101,Windows,Product101,0,0
U126228,0,1,751,Pr100540,Windows,Pr100540,0,0
U126229,0,2,278,pr100324,Windows,pr100324,0,0
U126230,0,5,201,Pr100017,android,Pr100017,0,0
U126231,0,4,89,Pr100359,Windows,Product101,0,0
U126232,0,1,1060,pr100017,Android,pr100017,0,0
U126233,0,3,255,Pr100412,Windows,Pr100412,0,0
U126234,0,2,119,Product101,Android,Product101,0,0
